text,label
el tiempo se agota necesitamos una solucion rapida,2
alarma roja sistema comprometido,2
hay que cerrar esta incidencia antes de las cinco,2
no tenemos margen necesito respuesta ya,2
emergencia sanitaria activar protocolo de inmediato,2
urgente el contrato vence mañana,2
necesito hablar con alguien ahora es una emergencia,2
el equipo esta bloqueado necesitamos ayuda,2
actualizacion critica instalar antes del fin de dia,2
hay una fuga de datos actuar inmediatamente,2
la produccion esta parada necesito solucion rapida,2
urgente la certificacion expira esta semana,2
corregir esto ahora antes de que escale mas,2
necesitamos respaldo urgente para el evento de hoy,2
critico el sistema de pagos esta fuera de linea,2
la entrega es hoy y no esta lista urgente,2
hay que notificar al equipo de guardia inmediatamente,2
alerta de seguridad resolver cuanto antes,2
urgente se cayeron todos los microservicios,2
necesito autorizacion ya para proceder,2
el incidente requiere atencion inmediata del equipo,2
faltan minutos para el cierre necesito esto,2
hay que migrar los datos urgente antes del corte,2
emergencia todo el equipo debe conectarse ahora,2
urgentisimo aprobar el presupuesto hoy sin falta,2
necesito que escalen esto al nivel mas alto,2
no hay tiempo que perder actuar de inmediato,2
critico revisar la vulnerabilidad detectada ahora,2
emergencia el respaldo se borro necesito recuperar,2
necesito recursos urgente para este sprint,2
el servidor de correo cayo urgente restaurar,2
hay que parar el deploy hay un bug critico,2
la plataforma esta inestable urgente estabilizar,2
necesito la contraseña de admin es critico,2
critico la latencia supera los diez segundos,2
atencion urgente disco al noventa por ciento,2
la situacion actual en el data center internacional requiere intervencion inmediata. multiples sistemas de refrigeracion han fallado simultaneamente provocando un aumento critico de temperatura que amenaza la integridad fisica de los servidores principales. si no actuamos en los proximos quince minutos perderemos toda la informacion,2
el ataque cibernetico esta escalando a un ritmo alarmante y ha comprometido ya tres bases de datos de clientes corporativos. el equipo rojo confirma exfiltracion masiva en curso. necesitamos apagar los firewalls externos aislar la red interna y convocar al gabinete de crisis inmediatamente antes de que se propague,2
este es un aviso de maxima prioridad ordenado por la direccion general. todos los empleados deben evacuar las instalaciones de la planta industrial debido a una fuga de gas toxico reportada en el sector tres. abandonen sus puestos de trabajo inmediatamente sin recoger pertenencias personales,2
necesito esto urgente para hoy,2
ayuda rapido el sistema se cayo,2
es critico resolver esto ahora mismo,2
urgente el cliente esta esperando,2
necesito una respuesta inmediata,2
prioridad maxima resolver ya,2
el servidor esta caido urgente,2
hay que arreglar esto antes del mediodia,2
emergencia de seguridad actuar rapido,2
necesito aprobacion urgente del director,2
el plazo vence hoy no puede esperar,2
alerta critica en el sistema,2
necesitamos solucion inmediata al problema,2
el proyecto se retrasa urgente actuar,2
por favor rapido que es para ya,2
alarma el servicio no responde,2
urgente revisar los logs del servidor,2
necesito que alguien venga ahora,2
el cliente llama furioso necesito solucion ya,2
deadline en dos horas necesito ayuda,2
critico error en produccion corregir ahora,2
hay que desplegar el fix inmediatamente,2
la base de datos se corrompio urgente,2
prioridad uno el sistema esta fallando,2
necesito los datos para la reunion de ahora,2
emergencia cortaron el servicio electrico,2
urgente el backup no se completo,2
hay que escalar esto ya al supervisor,2
el problema es grave actuar ya,2
necesitamos mas gente urgente para el proyecto,2
rapido que se acaba el tiempo,2
el error afecta a todos los usuarios urgente,2
necesito acceso inmediato al sistema,2
urgente el pago no se proceso,2
es una emergencia llamar al tecnico ya,2
critico la api no responde desde hace una hora,2
urgente necesito de documentos ahora,2
inmediato arreglar el formulario,2
necesitamos resolver esto antes que cierre,2
atencion urgente solicitud de soporte critico,2
alerta maxima vulnerabilidad detectada,2
urgente perdida de datos en el servidor,2
necesito que prioricen mi solicitud ya,2
por favor atender esto es extremadamente urgente,2
critico sistema caido miles de usuarios afectados,2
hay que actuar rapido se viene la auditoria,2
emergencia corte de servicio en produccion,2
urgente necesito hablar con el responsable,2
inmediatamente corregir el error de facturacion,2
rapido revisar el sistema esta todo lento,2
atencion inmediata se requiere accion ahora,2
no puede esperar hay que resolver esto hoy,2
el cliente amenaza con cancelar si no actuamos ya,2
prioridad critica el deploy fallo,2
necesito ayuda ahora mismo no puede esperar,2
la situacion es critica actuar de inmediato,2
el tiempo se agota necesitamos una solucion rapida,2
alarma roja sistema comprometido,2
hay que cerrar esta incidencia antes de las cinco,2
no tenemos margen necesito respuesta ya,2
emergencia sanitaria activar protocolo de inmediato,2
urgente el contrato vence mañana,2
necesito hablar con alguien ahora es una emergencia,2
el equipo esta bloqueado necesitamos ayuda,2
actualizacion critica instalar antes del fin de dia,2
hay una fuga de datos actuar inmediatamente,2
la produccion esta parada necesito solucion rapida,2
urgente la certificacion expira esta semana,2
corregir esto ahora antes de que escale mas,2
necesitamos respaldo urgente para el evento de hoy,2
critico el sistema de pagos esta fuera de linea,2
la entrega es hoy y no esta lista urgente,2
hay que notificar al equipo de guardia inmediatamente,2
alerta de seguridad resolver cuanto antes,2
urgente se cayeron todos los microservicios,2
necesito autorizacion ya para proceder,2
el incidente requiere atencion inmediata del equipo,2
faltan minutos para el cierre necesito esto,2
hay que migrar los datos urgente antes del corte,2
emergencia todo el equipo debe conectarse ahora,2
urgentisimo aprobar el presupuesto hoy sin falta,2
necesito que escalen esto al nivel mas alto,2
no hay tiempo que perder actuar de inmediato,2
critico revisar la vulnerabilidad detectada ahora,2
emergencia el respaldo se borro necesito recuperar,2
necesito recursos urgente para este sprint,2
el servidor de correo cayo urgente restaurar,2
hay que parar el deploy hay un bug critico,2
la plataforma esta inestable urgente estabilizar,2
necesito la contraseña de admin es critico,2
critico la latencia supera los diez segundos,2
atencion urgente disco al noventa por ciento,2
la situacion actual en el data center internacional requiere intervencion inmediata. multiples sistemas de refrigeracion han fallado simultaneamente provocando un aumento critico de temperatura que amenaza la integridad fisica de los servidores principales. si no actuamos en los proximos quince minutos perderemos toda la informacion,2
el ataque cibernetico esta escalando a un ritmo alarmante y ha comprometido ya tres bases de datos de clientes corporativos. el equipo rojo confirma exfiltracion masiva en curso. necesitamos apagar los firewalls externos aislar la red interna y convocar al gabinete de crisis inmediatamente antes de que se propague,2
este es un aviso de maxima prioridad ordenado por la direccion general. todos los empleados deben evacuar las instalaciones de la planta industrial debido a una fuga de gas toxico reportada en el sector tres. abandonen sus puestos de trabajo inmediatamente sin recoger pertenencias personales,2
necesito esto urgente para hoy,2
ayuda rapido el sistema se cayo,2
es critico resolver esto ahora mismo,2
urgente el cliente esta esperando,2
necesito una respuesta inmediata,2
prioridad maxima resolver ya,2
el servidor esta caido urgente,2
hay que arreglar esto antes del mediodia,2
emergencia de seguridad actuar rapido,2
necesito aprobacion urgente del director,2
el plazo vence hoy no puede esperar,2
alerta critica en el sistema,2
necesitamos solucion inmediata al problema,2
el proyecto se retrasa urgente actuar,2
por favor rapido que es para ya,2
alarma el servicio no responde,2
urgente revisar los logs del servidor,2
necesito que alguien venga ahora,2
el cliente llama furioso necesito solucion ya,2
deadline en dos horas necesito ayuda,2
critico error en produccion corregir ahora,2
hay que desplegar el fix inmediatamente,2
la base de datos se corrompio urgente,2
prioridad uno el sistema esta fallando,2
necesito los datos para la reunion de ahora,2
emergencia cortaron el servicio electrico,2
urgente el backup no se completo,2
hay que escalar esto ya al supervisor,2
el problema es grave actuar ya,2
necesitamos mas gente urgente para el proyecto,2
rapido que se acaba el tiempo,2
el error afecta a todos los usuarios urgente,2
necesito acceso inmediato al sistema,2
urgente el pago no se proceso,2
es una emergencia llamar al tecnico ya,2
critico la api no responde desde hace una hora,2
urgente necesito de documentos ahora,2
inmediato arreglar el formulario,2
necesitamos resolver esto antes que cierre,2
atencion urgente solicitud de soporte critico,2
alerta maxima vulnerabilidad detectada,2
urgente perdida de datos en el servidor,2
necesito que prioricen mi solicitud ya,2
por favor atender esto es extremadamente urgente,2
critico sistema caido miles de usuarios afectados,2
hay que actuar rapido se viene la auditoria,2
emergencia corte de servicio en produccion,2
urgente necesito hablar con el responsable,2
inmediatamente corregir el error de facturacion,2
rapido revisar el sistema esta todo lento,2
atencion inmediata se requiere accion ahora,2
no puede esperar hay que resolver esto hoy,2
el cliente amenaza con cancelar si no actuamos ya,2
prioridad critica el deploy fallo,2
necesito ayuda ahora mismo no puede esperar,2
la situacion es critica actuar de inmediato,2
el tiempo se agota necesitamos una solucion rapida,2
alarma roja sistema comprometido,2
hay que cerrar esta incidencia antes de las cinco,2
no tenemos margen necesito respuesta ya,2
emergencia sanitaria activar protocolo de inmediato,2
urgente el contrato vence mañana,2
necesito hablar con alguien ahora es una emergencia,2
el equipo esta bloqueado necesitamos ayuda,2
actualizacion critica instalar antes del fin de dia,2
hay una fuga de datos actuar inmediatamente,2
la produccion esta parada necesito solucion rapida,2
urgente la certificacion expira esta semana,2
corregir esto ahora antes de que escale mas,2
necesitamos respaldo urgente para el evento de hoy,2
critico el sistema de pagos esta fuera de linea,2
la entrega es hoy y no esta lista urgente,2
hay que notificar al equipo de guardia inmediatamente,2
alerta de seguridad resolver cuanto antes,2
urgente se cayeron todos los microservicios,2
